time_sim,sim_dx,sim_dy,sim_dz,sim_vx,sim_vy,sim_vz,sim_phi,sim_theta,sim_psi,sim_p,sim_q,sim_r,sim_Mx_ext,sim_My_ext,sim_Mz_ext,sim_omega1,sim_omega2,sim_omega3,sim_omega4,time_ref,ref_dx,ref_dy,ref_dz,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r,ref_Mx_ext,ref_My_ext,ref_Mz_ext,ref_omega1,ref_omega2,ref_omega3,ref_omega4
1.082859595708719036e+00,2.980625404397733713e-01,2.061597046651757470e-01,-7.110556097402270792e-01,3.121068806182417887e+00,-1.494645637302344676e+00,2.024352491868357529e+00,-7.766953407290833923e-03,2.496844385114051768e-01,7.817265391456341694e-01,1.408419660215277647e+00,1.508608864424302975e+00,-2.526388285809209489e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.386688924200741894e+03,7.001677024072896529e+03,7.806283597935004764e+03,7.803885341956940465e+03,1.082859595708719258e+00,6.078874936875715562e-01,1.844544400323148148e-01,2.081733523997167101e-01,2.351206677710034221e+00,6.957662219548980120e-01,7.767642514366219775e-01,-6.474308318202776080e-02,2.056916071311482019e-01,4.054979698923550924e-01,-2.350633072243467903e-01,9.051309287345294941e-01,-2.159346567304345044e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.141619247134829493e+03,7.444693497283755278e+03,7.011003362325984199e+03,8.557932890832718840e+03
1.091319436300193457e+00,2.764955769219571424e-01,2.160740759721241910e-01,-7.271180887985405628e-01,3.096227610885200932e+00,-1.400921687785119607e+00,2.057719089749194374e+00,-1.592032595273696824e-03,2.624510622304402907e-01,7.595594828060132642e-01,1.377960759978330785e+00,1.532543841705759968e+00,-2.529313346730283296e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.393138423497593976e+03,7.010678540003563285e+03,7.810515469019916964e+03,7.823789249667478543e+03,1.091319436300193679e+00,5.831944729209094236e-01,1.887969942520731914e-01,2.065399573845784764e-01,2.308650782399636281e+00,7.291587965691741502e-01,7.840533458886480567e-01,-7.076008900391828060e-02,2.121415130413593642e-01,3.864690775178373228e-01,-2.545969277091444383e-01,9.143255474754267143e-01,-2.128081570159921831e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.147382086246141625e+03,7.476469649083547665e+03,6.989910224865167038e+03,8.570691583497700776e+03
1.099779276891667879e+00,2.553018384193698198e-01,2.247540731703116801e-01,-7.437290989553091425e-01,3.067627280223329755e+00,-1.307633738737615348e+00,2.089318077093900161e+00,4.027381191842483756e-03,2.755353173026470759e-01,7.373706039811203095e-01,1.343918360623872488e+00,1.553958970488993119e+00,-2.531728156075771619e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.403152201521905226e+03,7.023636684186776620e+03,7.813825620573941706e+03,7.843756749747353751e+03,1.099779276891667879e+00,5.588412256956581947e-01,1.922374267512872714e-01,2.047462952561728278e-01,2.265174120392523971e+00,7.604417720996946572e-01,7.910961154067885914e-01,-7.702389831286290955e-02,2.185820363852302717e-01,3.676397330952916320e-01,-2.751478575211197541e-01,9.253531166775311734e-01,-2.096204238422281207e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.153344586628794787e+03,7.509291807273959421e+03,6.968947782687113431e+03,8.583004022205379442e+03
1.108239117483142078e+00,2.345392388970627406e-01,2.322362341651001416e-01,-7.608548731456068470e-01,3.035308883952634762e+00,-1.215024403169356670e+00,2.119013560983133981e+00,9.053892935382668039e-03,2.889066229771819483e-01,7.151534079484096473e-01,1.306474011220589038e+00,1.573617452760888602e+00,-2.533669178894697893e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.416294409803628696e+03,7.039884294254158704e+03,7.815663076887837633e+03,7.863161924390179593e+03,1.108239117483142300e+00,5.348525452183305884e-01,1.948091241036374877e-01,2.028027357349550530e-01,2.220827277235634334e+00,7.895882486329857120e-01,7.979237574264159694e-01,-8.354042545786313778e-02,2.250278180641051284e-01,3.490115499623663853e-01,-2.968641691570762520e-01,9.383386397921597011e-01,-2.063705687816343559e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.159438968748019761e+03,7.543099496599269514e+03,6.948176466981482008e+03,8.594950084040403453e+03
1.116698958074616499e+00,2.142681516617499504e-01,2.385622083347780920e-01,-7.784582635150886221e-01,2.999314335952773636e+00,-1.123337781293216375e+00,2.146708481393448054e+00,1.345126635796122828e-02,3.025395720352360707e-01,6.929000407550846008e-01,1.265632335492709926e+00,1.592092491686004418e+00,-2.535084391931850423e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.431038924256063183e+03,7.059020348857103272e+03,7.817166712567114701e+03,7.882166436476572017e+03,1.116698958074616721e+00,5.112508461709968088e-01,1.965462026190483436e-01,2.007187994982075341e-01,2.175656296756556252e+00,8.165719351979922047e-01,8.045503425938010933e-01,-9.031768073391342744e-02,2.314948799993311879e-01,3.305855518025510587e-01,-3.198871290509560650e-01,9.533758355724012423e-01,-2.030577039065996736e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.165609100470605881e+03,7.577842634112563246e+03,6.927646324337973056e+03,8.606595919662249798e+03
1.125158798666090920e+00,1.945495806721826981e-01,2.437805541738740089e-01,-7.964996903758641000e-01,2.959690489456613616e+00,-1.032820550815812144e+00,2.172332617459495019e+00,1.718201655673171069e-02,3.164116848631829404e-01,6.706006573282016214e-01,1.221247768023941971e+00,1.609735955279534947e+00,-2.536166701349706454e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.447163976654515864e+03,7.080100878595983886e+03,7.818228361095737455e+03,7.900333698182106673e+03,1.125158798666091142e+00,4.880574170658350530e-01,1.974831092458010362e-01,1.985034590432195600e-01,2.129705212049067597e+00,8.413672405052587955e-01,8.110062177419494756e-01,-9.736471035303519150e-02,2.379997867183126781e-01,3.123624362528982790e-01,-3.443508951159285347e-01,9.705388616782297806e-01,-1.996806690637438209e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.171779425574542984e+03,7.613430895590949149e+03,6.907422640041711020e+03,8.618054864197078132e+03
1.133618639257565341e+00,1.754440198529287898e-01,2.479470997290481038e-01,-8.149379911780064711e-01,2.916491066095289852e+00,-9.437193032220472233e-01,2.195838493078531961e+00,2.020680685017399447e-02,3.305023084597569216e-01,6.482426162140240145e-01,1.173167587413995516e+00,1.626787075545850225e+00,-2.537051131862796183e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.464210924931106092e+03,7.102585632632878514e+03,7.819375750821419388e+03,7.917556179080479524e+03,1.133618639257565341e+00,4.652914468695498740e-01,1.976549205131379883e-01,1.961643491488949675e-01,2.083013720524383938e+00,8.639488012377591897e-01,8.173011461536157096e-01,-1.046924817057313384e-01,2.445597786653933015e-01,2.943422092300900239e-01,-3.703699323781607933e-01,9.898563667361578444e-01,-1.962383151912931556e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.177887371642420476e+03,7.649789478388294810e+03,6.887559480629673999e+03,8.629420776737297274e+03
1.142078479849039541e+00,1.570106184276174877e-01,2.511251536963022279e-01,-8.337310195247519262e-01,2.869777060301350158e+00,-8.562830400975742773e-01,2.217194972238309081e+00,2.248408619655551180e-02,3.447915062379656170e-01,6.258112156880571986e-01,1.121194895250263501e+00,1.643381299900465775e+00,-2.537756518085020119e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.481870722410261806e+03,7.126123298186357715e+03,7.820564645274840586e+03,7.933714936393348580e+03,1.142078479849039763e+00,4.429711514713340348e-01,1.970970118834713680e-01,1.937083200284600848e-01,2.035619648444447538e+00,8.842918279558784622e-01,8.234607435044030144e-01,-1.123128468019882753e-01,2.511922302390802719e-01,2.765245146366194784e-01,-3.980451834285053669e-01,1.011330115798211526e+00,-1.927291508471361325e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.183847855386842639e+03,7.686798287422807334e+03,6.868126426935497875e+03,8.640840176311603500e+03
1.150538320440513962e+00,1.393065670067674955e-01,2.533855421393485519e-01,-8.528361293649168173e-01,2.819617295681480673e+00,-7.707629758595505587e-01,2.236387720934135626e+00,2.396999303836312711e-02,3.592594594054021595e-01,6.032897768272311723e-01,1.065169002063116155e+00,1.659607948834875835e+00,-2.538385330374221649e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.499892757861184691e+03,7.150071747301783944e+03,7.821668207341599555e+03,7.948553701259275840e+03,1.150538320440514184e+00,4.211129724427633003e-01,1.958453571588474051e-01,1.911404582144807518e-01,1.987557125511932199e+00,9.023717121163808974e-01,8.294860305280492563e-01,-1.202391418167310794e-01,2.579142614823801694e-01,2.589082777843335625e-01,-4.274450800090029423e-01,1.034901396921540151e+00,-1.891517173325774737e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.189590414547637920e+03,7.724357865211602984e+03,6.849181102829107658e+03,8.652434403497672974e+03
1.158998161031988383e+00,1.223865482043116348e-01,2.548061389080016337e-01,-8.722107132232420623e-01,2.766088716438261041e+00,-6.874075329000688406e-01,2.253417020216439415e+00,2.461856206852527582e-02,3.738863252713277019e-01,5.806585365198635440e-01,1.005082811804758114e+00,1.675608399238167401e+00,-2.539189496453312156e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.519097114218841853e+03,7.174076235273117163e+03,7.822411515074623821e+03,7.961746712571133685e+03,1.158998161031988605e+00,3.997325496322073901e-01,1.939362303203962523e-01,1.884648789416865644e-01,1.938858775094977283e+00,9.181644786391437441e-01,8.353932322844653813e-01,-1.284853012736156541e-01,2.647426046235157315e-01,2.414920707490916529e-01,-4.586163261786956324e-01,1.060476456804139378e+00,-1.855042142846969888e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.195022488953628454e+03,7.762307683480022206e+03,6.830792733564117952e+03,8.664389635232540968e+03
1.167458001623462804e+00,1.063034536339907132e-01,2.554700267192909768e-01,-8.918128464801368116e-01,2.709273004497152915e+00,-6.064593323996737562e-01,2.268295874561431447e+00,2.438361035946890604e-02,3.886530015029280305e-01,5.578952472173651644e-01,9.411855056047221391e-01,1.691618351715982405e+00,-2.540137595130786075e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.539880410481764557e+03,7.198030666849584122e+03,7.822418549099902521e+03,7.973637030665000566e+03,1.167458001623463026e+00,3.788441023513694494e-01,1.914065421509339726e-01,1.856836267750836267e-01,1.889554668445860841e+00,9.316467825521663748e-01,8.411696720998542709e-01,-1.370659717191682059e-01,2.716925670106153379e-01,2.242738320852284972e-01,-4.915539336772197787e-01,1.087883632803389178e+00,-1.817849039785659926e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.200067424325909997e+03,7.800514799749238591e+03,6.813018648446624866e+03,8.676860055116218064e+03
1.175917842214937004e+00,9.110899830015990741e-02,2.554634550272138482e-01,-9.116019707478589806e-01,2.649254306847999008e+00,-5.281547522038859688e-01,2.281049037763742682e+00,2.322105365124968457e-02,4.035412957596399286e-01,5.349769154755098510e-01,8.738401595991567294e-01,1.707813870129218925e+00,-2.541094815672639839e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.561698379871098950e+03,7.221899512592462088e+03,7.821930637685980400e+03,7.984671022404274481e+03,1.175917842214937448e+00,3.584612286052105690e-01,1.882935428561069435e-01,1.827976593681094886e-01,1.839673993795361451e+00,9.427962711626669545e-01,8.468168805371560914e-01,-1.459959141169940855e-01,2.787784191360686004e-01,2.072512183236726591e-01,-5.262220877378209760e-01,1.116908149079193668e+00,-1.779919735531884761e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.204630452805409732e+03,7.838780335061421283e+03,6.795928085300673956e+03,8.690061102174779080e+03
1.184377682806411425e+00,7.685297019404623009e-02,2.548753266292669295e-01,-9.315391911977316530e-01,2.586121060853070031e+00,-4.527223492298211860e-01,2.291709398965337652e+00,2.108907069480618970e-02,4.185330477386143833e-01,5.118798257837435806e-01,8.034074295411454125e-01,1.724276186772158326e+00,-2.542022966708608500e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.584419226642046851e+03,7.245630398829247497e+03,7.820931780972049637e+03,7.994964907195171691e+03,1.184377682806411869e+00,3.385964590564450316e-01,1.846352207095459941e-01,1.798057484796284078e-01,1.789245069490164264e+00,9.515923619100151720e-01,8.523033167023521539e-01,-1.552894390293837190e-01,2.860116088402046008e-01,1.904214795017749318e-01,-5.625157217688309119e-01,1.147242224731117810e+00,-1.741236901482633881e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.208633091682369923e+03,7.876939586496429911e+03,6.779578383806117017e+03,8.704171193713540561e+03
1.192837523397885846e+00,6.358258983466064107e-02,2.537965048898083720e-01,-9.515874377930211292e-01,2.519967138561557629e+00,-3.803775600207400798e-01,2.300315935058566019e+00,1.794790156790013885e-02,4.336098359610854880e-01,4.885781554987910225e-01,7.303611443802863201e-01,1.741099626832497860e+00,-2.543089708313575947e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.608527935244338551e+03,7.268874254982872117e+03,7.819254880050003521e+03,8.004387209641257868e+03,1.192837523397886290e+00,3.192618775784750174e-01,1.804699602211845000e-01,1.767055828969991138e-01,1.738296225823463104e+00,9.580161500053938628e-01,8.576103764195968093e-01,-1.649602880727633336e-01,2.934018002501282418e-01,1.737817544917974466e-01,-6.002896000776709595e-01,1.178528165275981365e+00,-1.701781217541025182e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.211985889686648079e+03,7.914763880291308851e+03,6.764032939352781796e+03,8.719436687554754826e+03
1.201297363989360267e+00,5.134277611417208120e-02,2.523177255186439538e-01,-9.717117931974409428e-01,2.450890598148435906e+00,-3.113182960816361367e-01,2.306912647788204040e+00,1.376132868269398443e-02,4.487532540690995497e-01,4.650439739812452511e-01,6.554286449848546470e-01,1.758407241675315813e+00,-2.544266306656597365e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.634311947110713845e+03,7.291301755086337835e+03,7.816453264390756885e+03,8.013311494025450884e+03,1.201297363989360489e+00,3.004688280024838121e-01,1.758370004164684364e-01,1.734928203564151394e-01,1.686857187251361356e+00,9.620523533160438845e-01,8.626826822207973589e-01,-1.750201481411081672e-01,3.009542786250678503e-01,1.573292599845188822e-01,-6.393096012244062765e-01,1.210302868942459975e+00,-1.661534781080614254e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.214614767085867243e+03,7.952063838718140687e+03,6.749344253210801071e+03,8.736061606618452061e+03
1.209757204580834467e+00,4.017648329808302249e-02,2.505268085481729412e-01,-9.918798728365296746e-01,2.378992577825540078e+00,-2.457209124281544976e-01,2.311544924485232411e+00,8.498967554153764176e-03,4.639450158739862884e-01,4.412479707988186117e-01,5.795087416389232970e-01,1.776322314632285293e+00,-2.545569841559998103e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.661901287591951586e+03,7.312992802143952758e+03,7.812581447369740999e+03,8.021821556529253940e+03,1.209757204580834911e+00,2.822283576898386159e-01,1.707760382738295335e-01,1.701621888683225725e-01,1.634958858479587107e+00,9.636884484814862706e-01,8.674765684064993376e-01,-1.854792165533225290e-01,3.086717357880149892e-01,1.410614101315361968e-01,-6.792915447734386714e-01,1.242048312178541725e+00,-1.620479816194338341e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.216441302982134403e+03,7.988581726117561630e+03,6.735561423764060237e+03,8.754310806886231148e+03
1.218217045172308888e+00,3.012447588517605870e-02,2.485067597531123162e-01,-1.012061854602095412e+00,2.304377298964241483e+00,-1.837343599089259483e-01,2.314257825238288380e+00,2.136707426230738914e-03,4.791669128058976268e-01,4.171582818291518779e-01,5.036587976176349901e-01,1.794929655046590522e+00,-2.547231919326898630e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.691593282993773755e+03,7.333073527799089788e+03,7.807570489521826858e+03,8.029964384862023508e+03,1.218217045172309110e+00,2.645510275075556028e-01,1.653277342155589635e-01,1.667068582190817660e-01,1.582636299971766691e+00,9.629182682568906415e-01,8.719089191017522777e-01,-1.963435351175477905e-01,3.165508509432614637e-01,1.249764799976153390e-01,-7.198423462467987699e-01,1.273132977483470984e+00,-1.578600692333075317e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.217400552660288668e+03,8.024104096974896493e+03,6.722725112133144648e+03,8.774403630611335757e+03
1.226676885763783309e+00,2.122475040990026013e-02,2.463330456362601562e-01,-1.032230610744027111e+00,2.227152899097520677e+00,-1.254753697520657463e-01,2.315092750396820609e+00,-5.341903303739250174e-03,4.944001566429047645e-01,3.927402296911352564e-01,4.290757067674232372e-01,1.814182092585573836e+00,-2.549341666904612058e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.723100522034177629e+03,7.351113651915547052e+03,7.801812445221919006e+03,8.037977690177002842e+03,1.226676885763783531e+00,2.474472042443508213e-01,1.595332512756100496e-01,1.631193889504908012e-01,1.529927140260045171e+00,9.597399204202825551e-01,8.759074186165359821e-01,-2.076164732984076833e-01,3.245848871084484055e-01,1.090734226499180948e-01,-7.605113217430258254e-01,1.302868038407766660e+00,-1.535883783674134140e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.217429951623698798e+03,8.058364444356399872e+03,6.710876553030433570e+03,8.796609211839262571e+03
