time_ref,ref_dx,ref_dy,ref_dz,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r,ref_Mx_ext,ref_My_ext,ref_Mz_ext,ref_omega1,ref_omega2,ref_omega3,ref_omega4,time_cfc,cfc_dx,cfc_dy,cfc_dz,cfc_vx,cfc_vy,cfc_vz,cfc_phi,cfc_theta,cfc_psi,cfc_p,cfc_q,cfc_r,cfc_Mx_ext,cfc_My_ext,cfc_Mz_ext,cfc_omega1,cfc_omega2,cfc_omega3,cfc_omega4,time_conv,conv_dx,conv_dy,conv_dz,conv_vx,conv_vy,conv_vz,conv_phi,conv_theta,conv_psi,conv_p,conv_q,conv_r,conv_Mx_ext,conv_My_ext,conv_Mz_ext,conv_omega1,conv_omega2,conv_omega3,conv_omega4
4.060723483907697218e-01,-1.790505554145747913e-02,-2.626901287276717234e+00,-5.650932782009283617e-01,8.510174658881165810e-02,-2.710308487914421693e+00,-3.676222526885886133e-01,-3.541158018967672239e-01,5.054504721346283341e-02,2.283249342379852997e+00,7.821059178194932349e-01,2.558586588391260561e-02,-2.809932686807262492e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.232195388298316175e+03,7.108111509252423275e+03,7.846003457194312432e+03,6.888021398267024779e+03,4.060723483907696663e-01,-4.751965068892569088e-03,-2.574909791367042899e+00,-7.188676770255970627e-01,1.076449654608177819e-01,-2.827671504824458726e+00,-4.220252714738948474e-01,-4.067512210317750787e-01,6.606257006235589924e-02,2.274727871138893853e+00,8.781261214765619938e-01,2.381665549879198596e-01,-2.722206274196040887e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.097645618604530682e+03,7.167336203744387603e+03,7.738051943938264230e+03,6.910949799581679144e+03,4.060723483907696663e-01,-8.151697670989243028e-01,-1.979378356811728690e+00,-1.632773622695233851e+00,-4.425482327727637832e-01,-2.875501867580308346e+00,-1.085615389228289818e+00,-7.379959896599029845e-01,2.142112850766321741e-01,2.551909788697700687e+00,1.669196459956173162e-01,2.628935620738972023e+00,-1.716282985464587130e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.770085849513052381e+03,7.114119010821095799e+03,7.092232908896614390e+03,6.716224693142435171e+03
4.145321889822440875e-01,4.358591614545066772e-02,-2.607249248489419635e+00,-5.446813187631946995e-01,1.458297649346114444e-01,-2.731808044946590019e+00,-3.570058194306491850e-01,-3.485337700277956197e-01,4.253900194417678526e-02,2.260785465790566384e+00,7.846849483314506379e-01,2.335159653722110318e-02,-2.822250118824143783e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.209503097459151832e+03,7.106527195339309401e+03,7.837025452212234995e+03,6.898944683657862697e+03,4.145321889822440320e-01,5.467446476260996724e-02,-2.555561729512818570e+00,-6.962295951420397477e-01,1.684452793119792235e-01,-2.853181129575672603e+00,-4.086349694263379795e-01,-4.006916107733280441e-01,5.884474831548327373e-02,2.252685023872695425e+00,8.796229096125481872e-01,2.360646569652838644e-01,-2.731126296268911346e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.071445687045021259e+03,7.166250513963676894e+03,7.731707601901764065e+03,6.923015556894632027e+03,4.145321889822440320e-01,-7.463236834574374923e-01,-1.969009927686541372e+00,-1.637557538661889689e+00,-3.925316102572757315e-01,-2.931310227238383526e+00,-1.103449188861210795e+00,-7.419999094786744465e-01,2.208263568579179326e-01,2.525460493541901830e+00,2.370125776224210612e-01,2.641306007681297086e+00,-1.737723499822246165e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.752537690903491239e+03,7.074149300645913172e+03,7.126140906511534922e+03,6.736231462446196929e+03
4.229920295737184532e-01,1.043231210041875717e-01,-2.585838837848483784e+00,-5.244208745661315119e-01,2.078114169241209452e-01,-2.751286407369200049e+00,-3.459940173228997495e-01,-3.427533267295209685e-01,3.461559758260936148e-02,2.238191884207310522e+00,7.879338511843537729e-01,2.296064840760903697e-02,-2.834029672434041913e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.186475995205793879e+03,7.105008143648160512e+03,7.828472700083671953e+03,6.910195368576263718e+03,4.229920295737183977e-01,1.132473240511914225e-01,-2.534479861059810712e+00,-6.737085662281074860e-01,2.304147762239480701e-01,-2.876653730450269286e+00,-3.947265133035843254e-01,-3.944671762215294919e-01,5.172152679896665356e-02,2.230544995988752888e+00,8.810272779819476874e-01,2.350186161629726211e-01,-2.739535194076143654e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.045304559089179747e+03,7.165366389620263362e+03,7.725961691981470722e+03,6.935633850331674694e+03,4.229920295737183977e-01,-6.775206515416596353e-01,-1.958311677491597624e+00,-1.639517275219401604e+00,-3.413827305306321169e-01,-2.987178328177137576e+00,-1.118567999721903572e+00,-7.456088858567260225e-01,2.272676825492809527e-01,2.498764386295067474e+00,3.131835156035234768e-01,2.644483289780843460e+00,-1.759274308972360368e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.738169442294220062e+03,7.036896961085642943e+03,7.157117042516528272e+03,6.756064782653473230e+03
4.314518701651928190e-01,1.642469147940597840e-01,-2.562696551688705249e+00,-5.043147310824718232e-01,2.709845084423527783e-01,-2.768687372744671471e+00,-3.345859320637756262e-01,-3.367694389746946904e-01,2.679680754863065020e-02,2.215464858634450529e+00,7.916473990046948295e-01,2.438013101717356745e-02,-2.845281290680633290e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.163110024207969218e+03,7.103485020825111860e+03,7.820370661190105238e+03,6.921818326030781463e+03,4.314518701651927635e-01,1.709111096480367409e-01,-2.511693489780381761e+00,-6.513276899660229713e-01,2.934897107226283608e-01,-2.898039374836916870e+00,-3.803218811707789193e-01,-3.880801802385114296e-01,4.470736800949063477e-02,2.208305969577974537e+00,8.822093673276569792e-01,2.350423506757428616e-01,-2.747534243781168506e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.018907977708066028e+03,7.163994344344939236e+03,7.720297070047590751e+03,6.948178404534121000e+03,4.314518701651927635e-01,-6.089621883640020661e-01,-1.947342551546114020e+00,-1.638534790850328271e+00,-2.892094651195803445e-01,-3.043115529716778678e+00,-1.130709506576840218e+00,-7.487555830188882267e-01,2.334907072368707925e-01,2.471875626478848176e+00,3.956390212224143443e-01,2.639388304837590571e+00,-1.780824828581310637e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.725572802296093869e+03,7.002729656874829743e+03,7.186521830505917933e+03,6.775826240452446655e+03
4.399117107566671847e-01,2.232977809951817716e-01,-2.537851360638656129e+00,-4.843681140008661568e-01,3.352814288174496560e-01,-2.783956128733243496e+00,-3.227912035532422563e-01,-3.305799148173707569e-01,1.910434267821087967e-02,2.192601172738702253e+00,7.956342102609343936e-01,2.755478882044276254e-02,-2.856013851859207975e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.139401824629583643e+03,7.101900408059576876e+03,7.812740420844859727e+03,6.933850718059906285e+03,4.399117107566671292e-01,2.276115254355538520e-01,-2.487234305079088159e+00,-6.291096748502504887e-01,3.576038307838450558e-01,-2.917290533103099381e+00,-3.654402997457738556e-01,-3.815338108729549593e-01,3.781667066478940076e-02,2.185966181417013043e+00,8.831877073207426987e-01,2.361180343595799813e-01,-2.755079648668322889e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.992550558545568492e+03,7.161915437188008582e+03,7.714686467693372833e+03,6.961381624954859944e+03,4.399117107566671292e-01,-5.408404613683193141e-01,-1.936157476623775242e+00,-1.634520425373669594e+00,-2.361187195925756321e-01,-3.099124037025170697e+00,-1.139617436231497027e+00,-7.513715144076832386e-01,2.394587699195945552e-01,2.444845308464920652e+00,4.841476667063194239e-01,2.626771419805104202e+00,-1.802349408862052194e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.714404228526088446e+03,6.972186845723967053e+03,7.214858699773581975e+03,6.795202105653584113e+03
4.483715513481415504e-01,2.814163282312577841e-01,-2.511333583286162963e+00,-4.645873453853490709e-01,4.006314181959076404e-01,-2.797039161234939009e+00,-3.106131753415186103e-01,-3.241839365113233784e-01,1.155966210443105241e-02,2.169597937179664093e+00,7.997110672144811527e-01,3.242056351772781148e-02,-2.866236141752766642e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.115363811353387064e+03,7.100197812995467757e+03,7.805584275541214993e+03,6.946327296500746343e+03,4.483715513481414949e-01,2.832931697420074668e-01,-2.461137249067857802e+00,-6.070741467917907253e-01,4.226857229356424384e-01,-2.934362734342322643e+00,-3.501002258554095081e-01,-3.748310500774694187e-01,3.106374587455001252e-02,2.163524909947668551e+00,8.839851741901318949e-01,2.381997696797837349e-01,-2.762060779035965918e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.965851061031416066e+03,7.159581040738607044e+03,7.709177101605041571e+03,6.975017954648554223e+03,4.483715513481414949e-01,-4.733364198146583490e-01,-1.924802564128077487e+00,-1.627415150910756836e+00,-1.822145848269797475e-01,-3.155194704327715094e+00,-1.145046897503286143e+00,-7.533899997332724752e-01,2.451422033750314533e-01,2.417721154939751926e+00,5.783095550725136924e-01,2.607380541080152270e+00,-1.823854629345424083e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.704592594778346211e+03,6.945286741109638569e+03,7.242090078141606682e+03,6.813953180435829381e+03
4.568313919396159717e-01,3.385436074883679813e-01,-2.483176426614289056e+00,-4.449806364912615164e-01,4.669584481642973794e-01,-2.807885475242823059e+00,-2.980655255418977467e-01,-3.175833017026341021e-01,4.183542251563719672e-03,2.146453011239886965e+00,8.037130482621996919e-01,3.889904612749354312e-02,-2.875956051297645644e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.091006265665688261e+03,7.098330451138763237e+03,7.798904127284969945e+03,6.959276841293176403e+03,4.568313919396158607e-01,3.379003304741028391e-01,-2.433439990728434754e+00,-5.852399514739935471e-01,4.886595397714748601e-01,-2.949214425632800118e+00,-3.343231940619361686e-01,-3.679755884282899792e-01,2.446267035756138908e-02,2.140982294490389570e+00,8.845304599205570106e-01,2.412385644529428663e-01,-2.768484790687873787e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.939110240890208843e+03,7.157195632799651321e+03,7.704079701310166456e+03,6.989452675810886831e+03,4.568313919396158607e-01,-4.066185336831213415e-01,-1.913312655926838080e+00,-1.617189881501366111e+00,-1.275978170802720690e-01,-3.211304428575403325e+00,-1.146764647440021045e+00,-7.547474976701862293e-01,2.505181760658948265e-01,2.390547313200495516e+00,6.775916702021851368e-01,2.581944638034309847e+00,-1.845283515553780562e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.695562551081996389e+03,6.922157996258780258e+03,7.268398677203400439e+03,6.831741565372799414e+03
4.652912325310903374e-01,3.946209942721633501e-01,-2.453414632863800460e+00,-4.255569948296593075e-01,5.341835086169395286e-01,-2.816445960659767600e+00,-2.851554286272674488e-01,-3.107810497089402157e-01,-3.003673104607032778e-03,2.123164672095297689e+00,8.074857486576123566e-01,4.690684789723736925e-02,-2.885182208160296469e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.066364493801652316e+03,7.096257674659588702e+03,7.792686420908179571e+03,6.972728661379785990e+03,4.652912325310902264e-01,3.913811019208039421e-01,-2.404182254420482501e+00,-5.636257134121657186e-01,5.554499867528924772e-01,-2.961806468946490689e+00,-3.181327749380983838e-01,-3.609720665990981403e-01,1.802650501470384400e-02,2.118337867235979832e+00,8.847500081599329880e-01,2.451537473067264550e-01,-2.774629360676745815e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.912380876814026124e+03,7.154200923911123027e+03,7.699639402525456717e+03,7.004183029800356962e+03,4.652912325310902264e-01,-3.408448004665586284e-01,-1.901707612383415347e+00,-1.603845855133011256e+00,-7.236905739195109710e-02,-3.267412763471453818e+00,-1.144550951260095983e+00,-7.553854139480393748e-01,2.555703100315554477e-01,2.363365416711765921e+00,7.812008296185419809e-01,2.550910960616870504e+00,-1.866428849472666851e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.685305659285313595e+03,6.901919679955753054e+03,7.294523267485045835e+03,6.849062564468165874e+03
4.737510731225647032e-01,4.495907655442867301e-01,-2.422086156405457658e+00,-4.063266388005572494e-01,6.022227093100234185e-01,-2.822675087574353370e+00,-2.719001413044189186e-01,-3.037825242570638129e-01,-9.982628010250691256e-03,2.099732085088975353e+00,8.108979903498568786e-01,5.635356448750696023e-02,-2.893922376935888163e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.041467734679908972e+03,7.093945820681005898e+03,7.786919930652920812e+03,6.986707028926185558e+03,4.737510731225645921e-01,4.436855029716376686e-01,-2.373405526943813015e+00,-5.422512294639596497e-01,6.229803450503014206e-01,-2.972102367744580143e+00,-3.015541194709443484e-01,-3.538265472154116242e-01,1.176732921044320798e-02,2.095591325116010317e+00,8.844196310432191899e-01,2.498537643407845177e-01,-2.780337513449531617e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.885258916930336454e+03,7.151273256612906152e+03,7.696016664224446686e+03,7.019113760265616293e+03,4.737510731225645921e-01,-2.761657570691161134e-01,-1.889988652602171193e+00,-1.587415922030692039e+00,-1.662977469435325539e-02,-3.323458094410656205e+00,-1.138209876640134288e+00,-7.552524167323987347e-01,2.602854004849279312e-01,2.336216207187820526e+00,8.880268861047160289e-01,2.514299159528865957e+00,-1.887384612707883491e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.672811249618007423e+03,6.884062989634142468e+03,7.321759469185048147e+03,6.866053950299955432e+03
4.822109137140390689e-01,5.033957499028887117e-01,-2.389230627003465557e+00,-3.873002068294907341e-01,6.709894251087523687e-01,-2.826529764761674723e+00,-2.583098232911392733e-01,-2.965941323775580507e-01,-1.673451953889542806e-02,2.076154894115634697e+00,8.138298546775819542e-01,6.714650784844022890e-02,-2.902181460405818925e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.016355290757069270e+03,7.091371970444854924e+03,7.781578184323974710e+03,7.001234875836178617e+03,4.822109137140389579e-01,4.947631456255534022e-01,-2.341152811218155438e+00,-5.211405243484703576e-01,6.911695331702087941e-01,-2.980068598736811403e+00,-2.846233358940655767e-01,-3.465478118937644902e-01,5.696627738244939253e-03,2.072743499088135266e+00,8.832652241231703227e-01,2.552664654985724590e-01,-2.785626936308194690e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.858308666699353125e+03,7.148541987268550656e+03,7.693315570578873121e+03,7.034716161819310400e+03,4.822109137140389579e-01,-2.127252222685916128e-01,-1.878135993659501679e+00,-1.567966022980695984e+00,3.951986203779708773e-02,-3.379354742211453821e+00,-1.127580825037604706e+00,-7.543063430913279355e-01,2.646505074207546326e-01,2.309140227058655626e+00,9.969191664876559944e-01,2.472035864471839428e+00,-1.908198779068472462e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.658640356195978711e+03,6.868297767738613402e+03,7.349425238276263372e+03,6.882450782077592521e+03
4.906707543055133791e-01,5.559801129525159258e-01,-2.354891103843475442e+00,-3.684888448437989017e-01,7.403925944778906310e-01,-2.827971440611532827e+00,-2.444045660882397941e-01,-2.892242329093357989e-01,-2.324173431486449906e-02,2.052433740059816270e+00,8.161835570799593764e-01,7.919004506987893655e-02,-2.909963909794333947e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.991059710707223530e+03,7.088517143582002063e+03,7.776639258756426898e+03,7.016331193237100706e+03,4.906707543055133236e-01,5.445660622418783126e-01,-2.307468732629302632e+00,-5.003197517725942456e-01,7.599356793623173179e-01,-2.985674933558067679e+00,-2.673804966303245378e-01,-3.391465774790334842e-01,-1.751649935850217721e-04,2.049795318821601153e+00,8.811870366277133604e-01,2.612820376231442254e-01,-2.790604028689958938e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.831378993814672867e+03,7.145093991278439717e+03,7.691240198218027217e+03,7.050958400257120047e+03,4.906707543055133236e-01,-1.506602983566255882e-01,-1.866111148130024766e+00,-1.545592144368926890e+00,9.598016906516060320e-02,-3.434994023559141407e+00,-1.112537595759300890e+00,-7.525131451463118459e-01,2.686533925043805837e-01,2.282178009380166905e+00,1.106911746874329694e+00,2.424100176724163891e+00,-1.928757552865582481e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.642721583997641574e+03,6.854347088355646520e+03,7.377303747065857351e+03,6.898586018675361629e+03
4.991305948969877448e-01,6.072888229674833216e-01,-2.319112392509953935e+00,-3.499037911233732201e-01,8.103387459508364365e-01,-2.826964496408049143e+00,-2.301965190898637437e-01,-2.816820728339439750e-01,-2.948729839814969583e-02,2.028569773674697707e+00,8.178713241697150860e-01,9.238791710357643905e-02,-2.917273934191153995e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.965623821538293669e+03,7.085372656303616168e+03,7.772072965968208337e+03,7.032007768160799969e+03,4.991305948969876893e-01,5.930480473778854122e-01,-2.272400131971297199e+00,-4.798148576590008374e-01,8.291955856879976716e-01,-2.988895166591866381e+00,-2.498641012411514928e-01,-3.316344160440829469e-01,-5.838909238551089238e-03,2.026748151035331347e+00,8.780964732743765655e-01,2.678083498733745405e-01,-2.795228376363890099e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.804512185086198770e+03,7.141515035972595797e+03,7.689711826342641871e+03,7.067459057478034083e+03,4.991305948969876893e-01,-9.010248514935453867e-02,-1.853859352290047280e+00,-1.520417693459457320e+00,1.526490374321463062e-01,-3.490245706678257509e+00,-1.092987978563751961e+00,-7.498459805840216319e-01,2.722832698433337306e-01,2.255370701050899207e+00,1.217032804867811402e+00,2.370559784035159989e+00,-1.948781490264241301e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.624893221505309157e+03,6.842953369732487772e+03,7.404682483851671350e+03,6.913949698865111714e+03
